fighter_id,height,weight,reach,stance,dob,url
4195,--,135 lbs.,--,,"Apr 18, 2000",http://ufcstats.com/fighter-details/0e6b611451a9a7d8
4196,"6' 0""",170 lbs.,--,Orthodox,"Aug 01, 1975",http://ufcstats.com/fighter-details/c4b9296214f4c09c
4197,--,220 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/277ffed20cf07aea
4198,"5' 10""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/ef0344ed552d8a22
4199,"5' 8""",205 lbs.,--,Orthodox,"Aug 06, 1973",http://ufcstats.com/fighter-details/7929be8290289a47
4200,"5' 10""",155 lbs.,"73""",Orthodox,"Mar 02, 1996",http://ufcstats.com/fighter-details/6d38e41efa47a72d
4201,"5' 10""",205 lbs.,--,,--,http://ufcstats.com/fighter-details/6291decf7f3b6608
4202,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 30, 1987",http://ufcstats.com/fighter-details/c8097968da5e5f13
4203,"5' 10""",242 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
4204,"5' 11""",170 lbs.,"75""",Orthodox,"Apr 25, 1988",http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
4205,"6' 1""",185 lbs.,"75""",Orthodox,"Sep 19, 1986",http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a
4206,"5' 11""",205 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/18944a1a6ac1becf
4207,"6' 1""",215 lbs.,--,Orthodox,"Mar 03, 1962",http://ufcstats.com/fighter-details/bd92e38aef641673
4208,"5' 9""",135 lbs.,--,,"Jan 04, 1980",http://ufcstats.com/fighter-details/e6147d5ab3685899
4209,"6' 6""",205 lbs.,"82""",Orthodox,"Mar 30, 1992",http://ufcstats.com/fighter-details/c21f26bbde777573
4210,"5' 4""",125 lbs.,"67""",Switch,"Aug 02, 1988",http://ufcstats.com/fighter-details/4333a8e70a672eb7
4211,"6' 6""",265 lbs.,"78""",Orthodox,"Dec 14, 1997",http://ufcstats.com/fighter-details/f5779a2303ed76ec
4212,"6' 4""",205 lbs.,"78""",Orthodox,"Jul 16, 1999",http://ufcstats.com/fighter-details/6add18754930182b
4213,"5' 10""",155 lbs.,--,Orthodox,"Mar 25, 1989",http://ufcstats.com/fighter-details/1ad381c8994c4e5b
4214,"6' 0""",185 lbs.,--,Orthodox,"Nov 10, 1975",http://ufcstats.com/fighter-details/bf41b5131545da12
4215,"5' 9""",205 lbs.,"72""",Switch,"Nov 21, 1981",http://ufcstats.com/fighter-details/b9415726dc3ec526
4216,"5' 9""",--,--,,--,http://ufcstats.com/fighter-details/b87c3f460709f74c
4217,"5' 11""",185 lbs.,"73""",Orthodox,"Mar 01, 1989",http://ufcstats.com/fighter-details/95cf6be9071e68b0
4218,"5' 10""",155 lbs.,"69""",Orthodox,"Nov 17, 1992",http://ufcstats.com/fighter-details/4078de7181a19142
4219,"5' 10""",170 lbs.,--,Orthodox,"Mar 14, 1984",http://ufcstats.com/fighter-details/0c670b443c3d269f
4220,"6' 0""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/83c6c3e0f8bde8ee
4221,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 01, 1988",http://ufcstats.com/fighter-details/303a05a7aa3ff761
4222,"5' 11""",185 lbs.,--,,"Nov 28, 1988",http://ufcstats.com/fighter-details/b4c96c3d9139bf0e
4223,"6' 1""",205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd
4224,--,205 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/a1d6b308781aa2f5
4225,"5' 6""",155 lbs.,--,Orthodox,"May 28, 1977",http://ufcstats.com/fighter-details/476414d2f18cd059
4226,"6' 0""",170 lbs.,--,Southpaw,"Jan 14, 1986",http://ufcstats.com/fighter-details/efb9a43415a56d34
4227,"6' 0""",170 lbs.,--,Orthodox,"Apr 04, 1991",http://ufcstats.com/fighter-details/69e8c632135af48b
4228,"5' 6""",125 lbs.,"66""",Southpaw,"May 15, 1992",http://ufcstats.com/fighter-details/2997e7fe3c9d3d4a
4229,"5' 9""",135 lbs.,"71""",Switch,"Nov 16, 1992",http://ufcstats.com/fighter-details/d538f13ab21d9633
4230,"6' 0""",155 lbs.,"73""",Orthodox,--,http://ufcstats.com/fighter-details/2721bb808bb2523c
4231,"5' 10""",170 lbs.,"71""",,"Jun 28, 1988",http://ufcstats.com/fighter-details/67cd6495280b0a57
4232,"5' 11""",170 lbs.,--,Orthodox,"Dec 17, 1980",http://ufcstats.com/fighter-details/e81dd0bb8a64b550
4233,"5' 8""",135 lbs.,"71""",Orthodox,"Mar 31, 1986",http://ufcstats.com/fighter-details/ba5e253af86db1a8
4234,"5' 6""",135 lbs.,--,Orthodox,"Oct 31, 1976",http://ufcstats.com/fighter-details/c0c1bc0766df4c00
4235,"6' 0""",185 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/c4c4c7dd26c15d91
4236,"5' 10""",155 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/1e47dba648ea438c
4237,"6' 0""",186 lbs.,--,,"Dec 11, 1989",http://ufcstats.com/fighter-details/8a19676a3388845a
4238,"6' 4""",220 lbs.,--,Orthodox,"Jan 31, 1976",http://ufcstats.com/fighter-details/2abe38b81d68a24a
4239,"5' 6""",139 lbs.,--,,"May 18, 1983",http://ufcstats.com/fighter-details/951ffadfc4e917ea
4240,"6' 2""",280 lbs.,--,Orthodox,"Nov 23, 1965",http://ufcstats.com/fighter-details/efaf544314bb5c2e
4241,"6' 0""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/103e2e67919379c5
4242,"6' 1""",170 lbs.,"79""",Orthodox,"Apr 11, 1989",http://ufcstats.com/fighter-details/2de91c2244ad7e89
4243,"6' 5""",170 lbs.,"77""",Orthodox,"Feb 21, 1995",http://ufcstats.com/fighter-details/31dbfbe4e7a6727c
4244,"5' 3""",115 lbs.,"62""",Orthodox,"Jan 06, 1986",http://ufcstats.com/fighter-details/eb04b9d31e938edb
4245,--,155 lbs.,--,,--,http://ufcstats.com/fighter-details/1836639ecf9b6e7f
4246,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/117580b232409824
4247,"6' 0""",155 lbs.,--,Southpaw,"Aug 09, 1979",http://ufcstats.com/fighter-details/d7b2c0b53883ee80
4248,--,155 lbs.,--,,"Sep 22, 1984",http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
4249,"5' 11""",135 lbs.,"75""",Orthodox,"Jul 16, 1984",http://ufcstats.com/fighter-details/92aafa8f4b26269b
4250,"6' 1""",185 lbs.,"73""",Orthodox,"Jul 13, 1982",http://ufcstats.com/fighter-details/6809c31286b08d97
4251,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/a99d4aa689bdca18
4252,"6' 0""",155 lbs.,"73""",Southpaw,"Dec 05, 1991",http://ufcstats.com/fighter-details/7c9f96f9a6a5cd50
4253,"5' 10""",170 lbs.,--,Orthodox,"Apr 28, 1989",http://ufcstats.com/fighter-details/f40ec51dd4de47c3
4254,"5' 6""",135 lbs.,--,,--,http://ufcstats.com/fighter-details/d44a84409bf0da64
4255,"5' 7""",135 lbs.,"67""",Orthodox,"Nov 15, 1986",http://ufcstats.com/fighter-details/b9c03e7a4557e542
4256,"5' 11""",170 lbs.,"72""",Orthodox,"Nov 23, 1993",http://ufcstats.com/fighter-details/326a001926ffb7ec
4257,"5' 8""",135 lbs.,"69""",Orthodox,"May 05, 1994",http://ufcstats.com/fighter-details/69888118d968ba52
4258,"5' 10""",145 lbs.,"70""",,"Nov 22, 1984",http://ufcstats.com/fighter-details/7b9dade6bedaabbe
4259,"6' 2""",185 lbs.,"78""",Orthodox,"Jun 17, 1984",http://ufcstats.com/fighter-details/3a8176e15b9887c1
4260,"6' 2""",185 lbs.,--,Southpaw,"Sep 19, 1967",http://ufcstats.com/fighter-details/9ccdd2ce45903f34
4261,"6' 2""",234 lbs.,"77""",Orthodox,"Sep 13, 1975",http://ufcstats.com/fighter-details/f1b2a4365799c48b
4262,"5' 10""",135 lbs.,"71""",Switch,"Jun 04, 1994",http://ufcstats.com/fighter-details/2e45d08b3f2f02c8
4263,"5' 9""",170 lbs.,"74""",Switch,"Oct 30, 1986",http://ufcstats.com/fighter-details/d66a46de8d705353
4264,"6' 4""",231 lbs.,"77""",Orthodox,"Jul 30, 1977",http://ufcstats.com/fighter-details/492b202d2064e7a9
4265,"6' 0""",260 lbs.,--,Orthodox,"Dec 02, 1977",http://ufcstats.com/fighter-details/b51841e7c594090d
4266,"5' 11""",170 lbs.,--,,--,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4
4267,"6' 1""",170 lbs.,"71""",Southpaw,"Aug 20, 1984",http://ufcstats.com/fighter-details/ec2d13a87d3d9541
4268,--,170 lbs.,--,,--,http://ufcstats.com/fighter-details/1ce7998e0a215caa
4269,"5' 6""",135 lbs.,"67""",Orthodox,"Oct 11, 1978",http://ufcstats.com/fighter-details/e57f0b06ea39e360
4270,"6' 0""",205 lbs.,--,Southpaw,"Dec 03, 1971",http://ufcstats.com/fighter-details/12458872d6afae1b
4271,"5' 11""",175 lbs.,--,,--,http://ufcstats.com/fighter-details/d181689653115b6a
4272,"6' 0""",155 lbs.,"71""",Southpaw,"Oct 22, 1988",http://ufcstats.com/fighter-details/c17041f1bb5768d8
4273,"6' 2""",170 lbs.,"76""",Orthodox,"Jul 01, 1990",http://ufcstats.com/fighter-details/3dd949593346dbc3
4274,"6' 0""",155 lbs.,"72""",Orthodox,"Jun 11, 1993",http://ufcstats.com/fighter-details/4debc6c4c6249690
4275,"5' 9""",145 lbs.,"69""",Southpaw,"Apr 12, 1983",http://ufcstats.com/fighter-details/1dafccb62a0f98ec
4276,"6' 1""",205 lbs.,--,Orthodox,"Jun 29, 1981",http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
4277,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 13, 1980",http://ufcstats.com/fighter-details/129537073431e52e
4278,"5' 9""",185 lbs.,--,,"Jul 12, 1981",http://ufcstats.com/fighter-details/b6debbda44d4a5a0
4279,"5' 5""",125 lbs.,"63""",Orthodox,"May 24, 1991",http://ufcstats.com/fighter-details/b3d21b2610dcfaeb
4280,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 20, 1990",http://ufcstats.com/fighter-details/e1147d3d2dabe1ce
4281,"5' 9""",155 lbs.,"69""",Switch,"Oct 04, 1994",http://ufcstats.com/fighter-details/13935768cf8aeb86
4282,"6' 5""",250 lbs.,"81""",Orthodox,"Feb 05, 1992",http://ufcstats.com/fighter-details/efa1f6b42c86793c
4283,"5' 10""",170 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/a6c2f5381d575920
4284,"6' 3""",250 lbs.,--,Southpaw,"Feb 10, 1978",http://ufcstats.com/fighter-details/60884f31ead1609c
4285,--,135 lbs.,--,Orthodox,"Sep 10, 1996",http://ufcstats.com/fighter-details/6902fcf0610dd303
4286,"5' 6""",155 lbs.,--,Orthodox,"Mar 12, 1979",http://ufcstats.com/fighter-details/4a482a0100cfcd0a
4287,"5' 9""",145 lbs.,--,,"Apr 12, 1982",http://ufcstats.com/fighter-details/781014fb7e8e647a
4288,"5' 10""",155 lbs.,--,Orthodox,"Jan 31, 1987",http://ufcstats.com/fighter-details/338a11d3674eb2d4
4289,"5' 7""",145 lbs.,"66""",Orthodox,"Sep 15, 1987",http://ufcstats.com/fighter-details/cfaf010d5b389c09
4290,"6' 3""",185 lbs.,"80""",Orthodox,"Feb 22, 1992",http://ufcstats.com/fighter-details/826475cc758e60e6
4291,"6' 1""",170 lbs.,"75""",Orthodox,"May 04, 1978",http://ufcstats.com/fighter-details/852454c572675334
4292,"6' 1""",275 lbs.,--,Orthodox,"Dec 19, 1969",http://ufcstats.com/fighter-details/b63e800c18e011b5
4293,"6' 3""",235 lbs.,--,Orthodox,"Jul 10, 1975",http://ufcstats.com/fighter-details/6291ac0a3726732f
4294,"6' 1""",185 lbs.,--,Orthodox,"Apr 09, 1976",http://ufcstats.com/fighter-details/6f812143641ceff8
4295,"6' 1""",265 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/b8e2f10efb6eca85
4296,"5' 8""",135 lbs.,"73""",Orthodox,"Sep 07, 1981",http://ufcstats.com/fighter-details/39330403ad27c2bb
4297,"6' 2""",185 lbs.,"76""",Orthodox,"Jul 03, 1986",http://ufcstats.com/fighter-details/990bd63726a577f8
4298,"6' 1""",185 lbs.,"75""",Southpaw,"Oct 13, 1990",http://ufcstats.com/fighter-details/e26bd53b751d61d9
4299,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 15, 1983",http://ufcstats.com/fighter-details/f9a20a17d712ef7c
4300,"6' 0""",170 lbs.,"77""",Orthodox,"Mar 30, 1994",http://ufcstats.com/fighter-details/2558ae2e5671e318
4301,"6' 3""",235 lbs.,"79""",Orthodox,"Jan 06, 1990",http://ufcstats.com/fighter-details/d35f734c56a89103
4302,--,--,--,,--,http://ufcstats.com/fighter-details/95883dbdab4fcf0f
4303,"6' 1""",264 lbs.,"78""",Southpaw,"Jul 19, 1987",http://ufcstats.com/fighter-details/ce1e867808ef5fce
4304,"6' 1""",170 lbs.,"75""",Orthodox,"Jun 07, 1977",http://ufcstats.com/fighter-details/a56607a451e4c70d
4305,--,155 lbs.,--,,"Oct 02, 1988",http://ufcstats.com/fighter-details/9cc84087ee768342
4306,"6' 2""",205 lbs.,"75""",Southpaw,"Jul 17, 1987",http://ufcstats.com/fighter-details/cd01f0b768a32475
4307,"5' 8""",145 lbs.,--,,"Oct 20, 1982",http://ufcstats.com/fighter-details/b8e6393c39cb9740
4308,"6' 1""",145 lbs.,"73""",Southpaw,"Jan 24, 1989",http://ufcstats.com/fighter-details/7b3503352cd53abb
4309,"5' 9""",145 lbs.,"69""",Switch,"Apr 29, 1993",http://ufcstats.com/fighter-details/81254702b51cc832
4310,"5' 10""",155 lbs.,"68""",Orthodox,"Sep 19, 1983",http://ufcstats.com/fighter-details/eb29176b03dfa888
4311,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 26, 1984",http://ufcstats.com/fighter-details/fc9a9559a05f2704
4312,"5' 6""",185 lbs.,"70""",Orthodox,"Jun 13, 1989",http://ufcstats.com/fighter-details/483a953b18d73bb3
4313,"5' 11""",155 lbs.,"73""",Orthodox,"Nov 09, 1981",http://ufcstats.com/fighter-details/b45d6b73f4ca4467
4314,"5' 8""",145 lbs.,--,Southpaw,"Jul 25, 1984",http://ufcstats.com/fighter-details/53f84637dfffab7a
4315,"6' 0""",170 lbs.,--,Orthodox,"Oct 25, 1981",http://ufcstats.com/fighter-details/cd12227edd3f134b
4316,"5' 10""",170 lbs.,"70""",Orthodox,"Nov 07, 1986",http://ufcstats.com/fighter-details/5f3805dda9661cba
4317,"6' 3""",205 lbs.,--,Orthodox,"Mar 15, 1978",http://ufcstats.com/fighter-details/7f9f528cb72a6ed1
4318,--,--,--,,--,http://ufcstats.com/fighter-details/ea0ad155451ed1f5
4319,"5' 2""",115 lbs.,--,Orthodox,"Dec 09, 1994",http://ufcstats.com/fighter-details/b99b3620839ea911
4320,"5' 11""",145 lbs.,"70""",Orthodox,"Sep 08, 1983",http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
4321,"5' 9""",170 lbs.,--,Orthodox,"Oct 18, 1975",http://ufcstats.com/fighter-details/aa79d5399571068e
4322,"5' 7""",165 lbs.,--,,--,http://ufcstats.com/fighter-details/daa89f01e1c0f42a
4323,--,145 lbs.,--,,"Jun 24, 1995",http://ufcstats.com/fighter-details/751aa58b7fb03c74
4324,"5' 6""",125 lbs.,"65""",Orthodox,"Dec 23, 1985",http://ufcstats.com/fighter-details/12f91bfa8f1f723b
4325,"5' 6""",145 lbs.,"69""",Orthodox,"May 08, 1993",http://ufcstats.com/fighter-details/329e403448756217
4326,"5' 8""",170 lbs.,"74""",Orthodox,"Aug 10, 1993",http://ufcstats.com/fighter-details/7a47e068f8017019
4327,"5' 9""",170 lbs.,"74""",Orthodox,"Apr 07, 1982",http://ufcstats.com/fighter-details/effd9de9937996f8
4328,"5' 11""",170 lbs.,--,,"Feb 05, 1985",http://ufcstats.com/fighter-details/8de471543d9c933e
4329,--,185 lbs.,--,,"May 30, 1994",http://ufcstats.com/fighter-details/133a9d2e6efd8a50
4330,"6' 2""",145 lbs.,"78""",Orthodox,"Jun 07, 1992",http://ufcstats.com/fighter-details/4682bc59d5f55145
4331,"5' 11""",230 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/de3ed2e152520c8d
4332,--,185 lbs.,--,,--,http://ufcstats.com/fighter-details/8fb808fc2e145bd6
4333,"5' 11""",155 lbs.,"74""",Orthodox,"Oct 15, 1986",http://ufcstats.com/fighter-details/78e501478a36a018
4334,"6' 0""",170 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/eb6edce3028f05c0
4335,"6' 2""",265 lbs.,--,Orthodox,"Apr 27, 1987",http://ufcstats.com/fighter-details/e78f601035d677f2
4336,--,130 lbs.,--,,"Jan 12, 1976",http://ufcstats.com/fighter-details/2a0b19a96f848eff
4337,--,--,--,,--,http://ufcstats.com/fighter-details/7182146226dabe22
4338,"6' 2""",205 lbs.,"77""",Orthodox,"Oct 07, 1991",http://ufcstats.com/fighter-details/c878270af633eb11
4339,"5' 9""",155 lbs.,--,,"Oct 14, 1987",http://ufcstats.com/fighter-details/aac6edb0d5e0b7e9
4340,"5' 8""",135 lbs.,"66""",Orthodox,"Apr 18, 1996",http://ufcstats.com/fighter-details/fdbefee0827e1567
4341,"5' 9""",135 lbs.,"69""",Orthodox,"Mar 01, 1989",http://ufcstats.com/fighter-details/2296125b6c362355
4342,"5' 9""",145 lbs.,"70""",Orthodox,"Apr 09, 1990",http://ufcstats.com/fighter-details/2d077e22886298be
4343,"6' 3""",220 lbs.,--,Orthodox,--,http://ufcstats.com/fighter-details/e6dac752a2418a88
4344,"5' 8""",135 lbs.,"70""",Orthodox,"Apr 13, 1998",http://ufcstats.com/fighter-details/86bace9e4ad85542
4345,"5' 10""",145 lbs.,"72""",Orthodox,"Feb 28, 1998",http://ufcstats.com/fighter-details/e415ea6f8d41c917
4346,"6' 1""",185 lbs.,--,Orthodox,"Nov 29, 1983",http://ufcstats.com/fighter-details/85248da6e9e2f7e7
4347,"5' 7""",145 lbs.,--,Orthodox,"Mar 23, 1979",http://ufcstats.com/fighter-details/cc84b68f862b466f
4348,"5' 6""",135 lbs.,"67""",Orthodox,"Sep 12, 1984",http://ufcstats.com/fighter-details/94527830000ab715
4349,"5' 9""",145 lbs.,"73""",Switch,"May 23, 1994",http://ufcstats.com/fighter-details/3753714927f18437
4350,"6' 2""",205 lbs.,"78""",Orthodox,"Jan 03, 2001",http://ufcstats.com/fighter-details/95aff2fd8d09a5f0
4351,"6' 3""",155 lbs.,"74""",Southpaw,"Jul 18, 1984",http://ufcstats.com/fighter-details/d06f8869449ba7bd
4352,"5' 11""",185 lbs.,--,Southpaw,"Jul 12, 1972",http://ufcstats.com/fighter-details/6014d25e73b669c9
4353,"6' 0""",170 lbs.,--,Orthodox,"Jul 11, 1976",http://ufcstats.com/fighter-details/9f488f520ed25bbf
4354,"6' 2""",220 lbs.,--,Southpaw,"Jul 04, 1970",http://ufcstats.com/fighter-details/eed2b71d77d95416
4355,"5' 6""",139 lbs.,--,Orthodox,"Oct 02, 1980",http://ufcstats.com/fighter-details/351264d11286d09a
4356,"5' 4""",135 lbs.,"66""",Southpaw,"Mar 15, 1977",http://ufcstats.com/fighter-details/4834ff149dc9542a
4357,"5' 11""",135 lbs.,--,,"Oct 24, 1978",http://ufcstats.com/fighter-details/283645128ae57eda
4358,"5' 10""",145 lbs.,--,,"Jan 05, 1993",http://ufcstats.com/fighter-details/9e1a7101fefe9746
4359,"5' 6""",125 lbs.,"68""",Orthodox,"Jun 22, 1999",http://ufcstats.com/fighter-details/d8bf3df51ff3a270
4360,"5' 8""",139 lbs.,--,Southpaw,--,http://ufcstats.com/fighter-details/d1d20e651e6cbc02
4361,"5' 5""",115 lbs.,"63""",Orthodox,"Jun 16, 1989",http://ufcstats.com/fighter-details/c41d426cc7326d1b
4362,"5' 7""",135 lbs.,"67""",Switch,"Feb 11, 1993",http://ufcstats.com/fighter-details/d661ce4da776fc20
4363,"5' 3""",125 lbs.,"62""",Orthodox,"Oct 21, 1996",http://ufcstats.com/fighter-details/5c9c2e247c836b67
4364,"5' 9""",185 lbs.,"74""",Orthodox,"Aug 07, 1988",http://ufcstats.com/fighter-details/0a95c474e61a6c44
4365,"5' 7""",135 lbs.,"70""",Orthodox,"Nov 29, 1993",http://ufcstats.com/fighter-details/0232cabbc30a2372
4366,"5' 10""",185 lbs.,"73""",Southpaw,"Dec 07, 1984",http://ufcstats.com/fighter-details/aed06011bf62237b
4367,"5' 7""",145 lbs.,--,Orthodox,"Nov 27, 1988",http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
4368,"5' 7""",145 lbs.,"70""",Southpaw,"Jul 07, 1994",http://ufcstats.com/fighter-details/450bcab0968562c4
4369,"5' 9""",198 lbs.,--,Orthodox,"Jul 11, 1975",http://ufcstats.com/fighter-details/d56caaa5e123f518
4370,"6' 8""",770 lbs.,--,Open Stance,"Sep 05, 1960",http://ufcstats.com/fighter-details/2299605af59fd309
4371,"6' 1""",185 lbs.,--,Orthodox,"Dec 27, 1986",http://ufcstats.com/fighter-details/a0b91014e9d16a76
4372,"6' 4""",310 lbs.,--,Orthodox,"Oct 09, 1963",http://ufcstats.com/fighter-details/49e7e05f902479ca
4373,"6' 1""",165 lbs.,--,Orthodox,"Jul 19, 1956",http://ufcstats.com/fighter-details/620be7e0712d431b
4374,"5' 9""",185 lbs.,--,,--,http://ufcstats.com/fighter-details/920632ca1b78fae5
4375,"5' 7""",145 lbs.,"69""",Southpaw,"Nov 13, 1989",http://ufcstats.com/fighter-details/cc2fcae2c0dc501d
4376,"5' 5""",125 lbs.,"66""",Southpaw,"Jan 01, 1997",http://ufcstats.com/fighter-details/a78dc3910554dbae
4377,"5' 7""",145 lbs.,"71""",Orthodox,"Jan 08, 1997",http://ufcstats.com/fighter-details/3f11fd1751fa83b1
4378,"5' 7""",115 lbs.,"69""",Southpaw,"Oct 20, 1987",http://ufcstats.com/fighter-details/b4c6c904a9ffc5e8
4379,"5' 11""",205 lbs.,--,Orthodox,"Jun 08, 1978",http://ufcstats.com/fighter-details/35585d970300d45a
4380,"5' 8""",154 lbs.,--,Orthodox,"Apr 03, 1978",http://ufcstats.com/fighter-details/a8e8587a06e73c87
4381,--,135 lbs.,--,,--,http://ufcstats.com/fighter-details/40eb2aef4d5577d4
4382,"6' 0""",170 lbs.,"74""",Orthodox,"Jan 18, 1990",http://ufcstats.com/fighter-details/00b490982afd1b17
4383,"5' 7""",145 lbs.,"71""",Orthodox,"Jan 21, 1994",http://ufcstats.com/fighter-details/a44020ea2e8cd026
4384,"6' 0""",185 lbs.,--,Orthodox,"Aug 24, 1972",http://ufcstats.com/fighter-details/ad99fa5325519169
4385,"5' 8""",145 lbs.,"70""",Orthodox,"May 10, 1994",http://ufcstats.com/fighter-details/29ab96eae72bad9f
4386,"5' 11""",170 lbs.,"70""",Southpaw,"May 10, 1974",http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
4387,"5' 11""",225 lbs.,--,Orthodox,"Sep 03, 1969",http://ufcstats.com/fighter-details/2eae41f61776c60f
4388,"5' 9""",125 lbs.,"69""",Southpaw,"Oct 10, 1999",http://ufcstats.com/fighter-details/2e517966267a468a
4389,"5' 6""",135 lbs.,"65""",Orthodox,"Dec 11, 1995",http://ufcstats.com/fighter-details/a474aade8eb3a8f0
4390,"5' 9""",135 lbs.,--,Orthodox,"Sep 15, 1985",http://ufcstats.com/fighter-details/79ff6545b0abc685
4391,--,205 lbs.,--,,"Jul 16, 1980",http://ufcstats.com/fighter-details/8d4943a9ce9f521b
4392,"5' 6""",145 lbs.,--,Orthodox,"Jun 19, 1976",http://ufcstats.com/fighter-details/bf5183e1c1afc3b2
4393,"5' 9""",145 lbs.,"73""",Orthodox,"Jun 28, 1986",http://ufcstats.com/fighter-details/f59e9e49ef85b469
4394,"5' 8""",145 lbs.,"72""",Orthodox,"Jul 31, 1993",http://ufcstats.com/fighter-details/4cd8b03aee1d0138
4395,"5' 7""",125 lbs.,"65""",Orthodox,"Feb 20, 1991",http://ufcstats.com/fighter-details/568bbad0eaced57c
4396,"5' 9""",155 lbs.,"70""",Orthodox,"Jul 14, 2000",http://ufcstats.com/fighter-details/b2a78df161bd67f9
4397,"5' 11""",170 lbs.,--,Orthodox,"Mar 25, 1985",http://ufcstats.com/fighter-details/98ec9f385cca47fc
4398,"5' 11""",220 lbs.,--,,--,http://ufcstats.com/fighter-details/67ec58d7cf599835
4399,"6' 1""",185 lbs.,--,Orthodox,"May 05, 1980",http://ufcstats.com/fighter-details/42078a86d3dd037b
4400,"5' 9""",155 lbs.,"71""",Orthodox,"May 19, 1993",http://ufcstats.com/fighter-details/94426bb170c88115
4401,"6' 2""",225 lbs.,"77""",Orthodox,"Jun 30, 1976",http://ufcstats.com/fighter-details/d29b5c4f22c6357d
4402,"6' 2""",185 lbs.,"74""",Orthodox,"Dec 19, 1981",http://ufcstats.com/fighter-details/2284092f8b63273b
4403,"5' 11""",170 lbs.,--,Orthodox,"May 10, 1987",http://ufcstats.com/fighter-details/8c822811eedc11ad
4404,"5' 8""",135 lbs.,"68""",Orthodox,"Nov 19, 1987",http://ufcstats.com/fighter-details/24656ef4d605c96f
4405,--,205 lbs.,--,,"Mar 16, 1993",http://ufcstats.com/fighter-details/6b614bda982f5214
4406,"5' 10""",145 lbs.,"72""",Switch,"Sep 04, 1996",http://ufcstats.com/fighter-details/52c2ae6d2f2d2613
4407,"5' 11""",170 lbs.,"73""",Orthodox,"Dec 11, 1986",http://ufcstats.com/fighter-details/8adcbd525fab8d9b
4408,"5' 7""",145 lbs.,"69""",Southpaw,"Dec 14, 1989",http://ufcstats.com/fighter-details/cc3878d1ab41a5fa
4409,"5' 11""",170 lbs.,--,Southpaw,"May 09, 1986",http://ufcstats.com/fighter-details/fe5ca7ef93c3f6a7
4410,"5' 9""",170 lbs.,--,Orthodox,"Jul 30, 1980",http://ufcstats.com/fighter-details/abcf7e55a0a9ed89
4411,"6' 0""",170 lbs.,"75""",Orthodox,"Aug 01, 1990",http://ufcstats.com/fighter-details/3bb2dc8e87b10a46
4412,--,155 lbs.,--,,"Jan 02, 1995",http://ufcstats.com/fighter-details/04ff3a711504d6b3
4413,"5' 8""",145 lbs.,"68""",Orthodox,"Oct 22, 1996",http://ufcstats.com/fighter-details/fd7ab338e4953644
